dates                     real pce              cpixfe               federal funds rate m2                       fsi
19881231.0000000000000000,5150.4530740700001843,126.0000000000000000,8.7599999999999998,2992782.0000000000000000,102.0799999999999983
19890131.0000000000000000,5150.0034074100003636,126.5000000000000000,9.1199999999999992,2996033.0000000000000000,103.1408569499999999
19890228.0000000000000000,5156.7461851899997782,126.9000000000000057,9.3599999999999994,2996397.0000000000000000,100.6552470099999965
19890331.0000000000000000,5163.9654074099998979,127.4000000000000057,9.8499999999999996,3004026.0000000000000000,102.0285641899999973
19890430.0000000000000000,5167.7561851899999965,127.7999999999999972,9.8399999999999999,3010160.0000000000000000,105.9619766200000015
19890531.0000000000000000,5178.8569629599996915,128.3000000000000114,9.8100000000000005,3015804.0000000000000000,106.6831715999999943
19890630.0000000000000000,5193.3628518499999700,128.8000000000000114,9.5299999999999994,3032083.0000000000000000,109.2632812100000024
19890731.0000000000000000,5219.9788888900002348,129.1999999999999886,9.2400000000000002,3056682.0000000000000000,109.3086958399999986
19890831.0000000000000000,5234.7662222199996904,129.5000000000000000,8.9900000000000002,3078574.0000000000000000,105.5794431199999934
19890930.0000000000000000,5246.4298888900002567,129.9000000000000057,9.0199999999999996,3096946.0000000000000000,104.5713579899999957
19891031.0000000000000000,5248.4414444399999411,130.5999999999999943,8.8399999999999999,3118698.0000000000000000,107.7849185900000037
19891130.0000000000000000,5258.7541111099999398,131.0999999999999943,8.5500000000000007,3137596.0000000000000000,107.7211585799999938
19891231.0000000000000000,5270.8394444400000793,131.5999999999999943,8.4499999999999993,3156668.0000000000000000,106.0913717399999996
19900131.0000000000000000,5290.6285555599997679,132.0999999999999943,8.2300000000000004,3170582.0000000000000000,105.2862893500000041
19900228.0000000000000000,5301.8108888899996600,132.6999999999999886,8.2400000000000002,3182978.0000000000000000,104.2746401999999932
19900331.0000000000000000,5310.3175555600000735,133.5000000000000000,8.2799999999999994,3193880.0000000000000000,102.2667948499999966
19900430.0000000000000000,5312.1809999999995853,134.0000000000000000,8.2599999999999998,3205355.0000000000000000,101.7810245200000026
19900531.0000000000000000,5318.3119999999998981,134.4000000000000057,8.1799999999999997,3204183.0000000000000000,100.4280009699999994
19900630.0000000000000000,5324.7430000000003929,135.0999999999999943,8.2899999999999991,3216998.0000000000000000,100.8203089200000022
19900731.0000000000000000,5341.0236296299999594,135.8000000000000114,8.1500000000000004,3227424.0000000000000000,102.7522061100000030
19900831.0000000000000000,5340.8924074099995778,136.5999999999999943,8.1300000000000008,3244951.0000000000000000,107.2332205900000019
19900930.0000000000000000,5333.8989629600000626,137.0999999999999943,8.1999999999999993,3257582.0000000000000000,106.9918514600000066
19901031.0000000000000000,5306.9701111100002890,137.5999999999999943,8.1099999999999994,3262270.0000000000000000,109.4254307300000022
19901130.0000000000000000,5296.0571111099998234,138.0000000000000000,7.8099999999999996,3265705.0000000000000000,108.5778793300000018
19901231.0000000000000000,5288.0867777800003751,138.5999999999999943,7.3099999999999996,3274796.0000000000000000,109.1216580399999998
19910131.0000000000000000,5278.7819259300003978,139.5000000000000000,6.9100000000000001,3290673.0000000000000000,110.9746281999999979
19910228.0000000000000000,5279.9048148100000617,140.1999999999999886,6.2500000000000000,3307486.0000000000000000,104.1523465100000010
19910331.0000000000000000,5287.1782592600002317,140.5000000000000000,6.1200000000000001,3324760.0000000000000000,100.4744528899999949
19910430.0000000000000000,5311.7515925899997455,140.9000000000000057,5.9100000000000001,3335516.0000000000000000,100.2899883700000032
19910531.0000000000000000,5322.9641481500002556,141.3000000000000114,5.7800000000000002,3346119.0000000000000000,101.2235881799999930
19910630.0000000000000000,5331.9652592599995842,141.8000000000000114,5.9000000000000004,3355135.0000000000000000,100.2180297799999948
19910731.0000000000000000,5339.1842592599996351,142.3000000000000114,5.8200000000000003,3358856.0000000000000000,98.3038263400000005
19910831.0000000000000000,5343.4404814800000167,142.9000000000000057,5.6600000000000001,3357694.0000000000000000,98.6999177299999957
19910930.0000000000000000,5345.1632592599999043,143.4000000000000057,5.4500000000000002,3357531.0000000000000000,99.5632279299999965
19911031.0000000000000000,5327.0085925900002621,143.6999999999999886,5.2100000000000000,3362602.0000000000000000,101.4552426999999994
19911130.0000000000000000,5336.6724814799999876,144.1999999999999886,4.8099999999999996,3368081.0000000000000000,102.6604858400000069
19911231.0000000000000000,5356.8109259299999394,144.6999999999999886,4.4299999999999997,3374841.0000000000000000,104.2900000599999970
19920131.0000000000000000,5410.2251111100003982,145.0999999999999943,4.0300000000000002,3383490.0000000000000000,103.2546195999999981
19920229.0000000000000000,5434.2117777800003751,145.4000000000000057,4.0599999999999996,3402498.0000000000000000,100.5215364900000026
19920331.0000000000000000,5451.5721111100001508,145.9000000000000057,3.9800000000000000,3406236.0000000000000000,98.0965481100000005
19920430.0000000000000000,5449.2929259299999103,146.3000000000000114,3.7300000000000000,3401950.0000000000000000,98.2198591399999970
19920531.0000000000000000,5463.1604814800002714,146.8000000000000114,3.8199999999999998,3400695.0000000000000000,98.3639358899999934
19920630.0000000000000000,5480.1615925899996000,147.0999999999999943,3.7599999999999998,3395588.0000000000000000,98.2585446899999937
19920731.0000000000000000,5503.4341851899998801,147.5999999999999943,3.2500000000000000,3395844.0000000000000000,99.8630908300000044
19920831.0000000000000000,5524.3489629599998807,147.9000000000000057,3.2999999999999998,3400819.0000000000000000,102.6239679600000017
19920930.0000000000000000,5546.0438518499995553,148.0999999999999943,3.2200000000000002,3412491.0000000000000000,104.0117606299999977
