0.008974036	0.060960655	-0.002730647
-0.001531065	0.008353371	0.00386419
0.006571852	-0.050412347	-0.010953714
-0.000390149	-0.175259524	-0.018588814
0.012912529	-0.149342086	-0.019321805
-0.000568085	0.082060294	-0.013316908
0.011031857	-0.061731152	-0.00690713
0.013931288	0.223065185	0.004792489
0.013134693	0.101488719	0.021652393
0.048011247	0.083675336	0.028883003
-0.027360437	0.127821954	0.011716244
0.026026026	-0.109455615	0.019437214
-0.026323668	0.026986479	0.009773186
0.011195498	-0.080124833	-0.010268888
0.004026318	-0.090759128	-0.00147629
0.001606755	0.021779084	0.00529626
0.017635824	-0.088405753	-0.00551777
0.00120969	0.048332395	0.003964311
0.031058781	0.065677693	0.023013681
0.002898443	0.010965209	0.001183158
0.003976071	0.001087481	-0.000423631
-0.004558572	-0.025869119	-0.012216285
-0.01011355	-0.084951363	-0.019252613
0.000178268	-0.012489663	-0.016994688
0.009639415	-0.005923527	-0.010348307
0.010733815	0.047419594	-0.006387647
0.017371568	0.041488753	0.009296922
0.018876136	0.098686321	0.012851675
0.015048209	0.05747447	0.009241922
0.009061252	0.010767743	0.007142272
0.009497144	0.018413616	0.009294527
-0.001139403	-0.036868383	0.003354235
0.000564105	-0.014225482	-0.000573535
-0.000684576	-0.014403832	-0.006949637
0.01068243	-0.014041849	0.002662821
0.004245064	-0.019568863	-0.00169553
-0.001254094	-0.003687064	-0.005027796
0.004711688	0.020039953	-0.008283903
-0.003316404	-0.092328943	-0.024794069
-0.017343689	-0.079645006	-0.026168023
0.00537532	-0.027569652	-0.017060073
0.013079893	0.076933522	0.009075343
0.008706298	0.084569488	0.010978106
0.012755237	0.049849991	0.015396882
0.01307159	0.077420161	0.015268969
0.007645819	-0.076377059	-0.006527473
-0.001772932	0.029768527	-0.003026626
0.002206755	0.097746709	-0.000621566
0.009408132	-0.110454236	-0.00105983
-0.007313694	-0.009365132	-0.008860076
-0.002388793	-0.134924516	-0.012849421
-0.003705348	0.020874404	-0.009279469
0.011664456	0.069204445	-0.005545692
0.001783029	0.077677905	0.002778808
0.018310566	0.015313883	0.011051692
0.009050133	0.056229298	0.002078705
0.008365935	-0.013549483	0.008156993
0.003559798	0.012885053	-0.006658596
0.008554061	-0.04017871	-0.011991277
0.001740861	0.049410413	0.001157215
0.005273527	0.010012508	0.001986369
0.009359344	0.028199343	-0.001408997
0.004270317	0.008404252	0.003517646
0.015440748	0.035748374	0.014192615
0.013573085	-0.008376086	0.000349065
0.014000539	0.018969413	0.002077347
-0.001577439	0.00321327	0.005274236
0.017632989	0.092176668	0.011322161
0.006958227	-0.004366982	0.005811753
0.013687033	0.031828539	-0.000978779
0.024394417	0.001599718	0.006092946
0.011922171	0.078010783	0.011649565
-4.45389E-05	-0.021027885	0.006960678
0.008511994	-0.012687869	0.001808324
0.001178776	0.001925953	-0.005668866
0.002553267	-0.03141668	-0.004441853
0.009539698	-0.047237593	-0.00988283
0.000152291	0.023479931	-0.001640801
0.001507125	0.016800935	4.38153E-06
0.019610774	0.017856685	-0.002105827
0.011892033	0.036150003	0.006151918
0.014531168	-0.037181953	0.002894752
-0.000314391	0.005454813	0.001401385
0.00670281	0.059325381	0.004850797
0.002226085	-0.012009852	0.00514263
0.000313212	0.01872629	0.000513831
0.002969573	-0.059893006	-0.007872193
0.00083098	-0.037249437	-0.009140837
-0.000702259	-0.001980191	-0.018603055
0.003026164	0.011116681	-0.010772343
-0.008675888	-0.066005341	-0.013492015
0.013466632	0.116881162	-0.000886511
0.003478334	0.024524872	-0.002460519
0.002421302	0.007762717	-0.005529617
0.010858208	-0.036988309	0.004989466
0.001900862	0.056659229	0.000837648
0.0134839	0.05434977	0.001874658
0.009934258	0.0086053	0.00030959
0.018239735	6.83759E-05	0.005613898
0.012774027	0.056745958	0.009855139
-0.005691238	0.040316751	0.005245382
-0.001595613	-0.045059921	0.00156995
-0.008018366	0.032958537	-0.000108272
-0.013771217	-0.072098033	-0.009382805
-0.001107207	-0.009075342	-0.002470848
-0.000545107	-0.06266129	-0.008487479
-0.019517766	0.004038449	-0.021681613
0.00364861	-0.197179259	-0.036720802
0.011448045	-0.041612121	-0.013994626
0.008438336	0.075521737	0.003427501
0.005436569	0.023444561	0.012096452
0.014918256	0.093345872	0.011628251
0.004362639	0.037972332	-0.004141044
0.005599624	-0.003432333	-0.000856135
0.008638373	0.00113709	0.000909394
0.00741199	0.04470091	0.006228143
0.000708365	0.069174556	0.014214453
0.0045851	0.048569153	0.005754231
0.010481036	-0.031939122	0.005278953
0.00134873	0.014431158	0.000311329
0.016797958	0.06254126	0.02450764
-0.000223075	0.025524166	0.003812692
0.003431068	0.017200807	0.007377167
0.000731577	-0.00372891	0.002603029
-0.004597176	-0.006993046	-0.000171335
0.00528577	-0.024475054	0.003787545
-0.002281717	-0.023855572	-0.003211167
-0.005838777	-0.012186558	-0.006640271
-0.026475157	-0.097983671	-0.021510347
0.006683038	-0.08295628	-0.00873852
0.009775445	0.093848457	0.008812581
0.000783367	0.092410063	0.002034636
-0.003059073	-0.051631558	-0.002946619
0.000584461	0.057003502	-0.003716543
-0.010980457	-0.04317522	-0.007247141
0.003618395	-0.113344163	-0.019186025
0.00047426	-0.004185675	0.000822501
0.004752341	-0.014428575	-0.010023769
0.014982339	-0.095286055	-0.012115181
0.0070943	0.031975986	0.003176828
0.017097329	0.089970972	0.008513414
0.014769717	0.061593189	0.016657149
0.012775538	0.095774758	0.015665932
0.004419985	0.096451085	0.014839659
0.011693959	0.030464663	0.010662073
0.005046854	0.020725811	0.001903732
0.010050911	-0.0190114	0.003545624
0.014454271	-0.03655382	0.005948786
0.006681836	0.014980373	0.004068395
0.016171748	-0.013607321	9.13713E-05
-0.000690612	0.03554937	0.001753819
0.003362257	-0.007139099	-0.006349419
0.007789039	-0.025243308	-0.00510388
0.01434627	-0.034758436	0.002186748
0.003425849	-0.001475598	0.00462797
-0.003058498	0.026793645	0.008406225
0.010680943	-0.001498323	0.002817636
0.008505436	-0.00170148	0.0042795
-1.3197E-05	0.072617429	0.007803091
0.01377956	-0.060737706	-0.001833162
